ID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
19836;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
79410;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
73729;29;31-MAR-10 13:48:16;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
64718;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
74940;29;31-MAR-10 14:01:25;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
31529;29;31-MAR-10 11:03:10;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14792;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
19868;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14884;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14899;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;1;2;;;;Sure;fr
27963;29;31-MAR-10 13:28:23;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
79254;29;25-MAR-10 00:00:00;;fr;;;Spam;;;;;;;;;;;;;;fr
9791;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
79365;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
64680;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;1;2;3;Sure;fr
14868;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
34772;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
29823;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
5012;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
74464;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
65698;29;31-MAR-10 12:01:27;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
17752;29;31-MAR-10 12:09:26;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
87533;29;31-MAR-10 11:04:03;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
82770;29;31-MAR-10 13:31:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
93486;29;31-MAR-10 14:19:21;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
38819;29;31-MAR-10 13:52:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
9530;29;31-MAR-10 14:19:07;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
3;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
39669;17;26-MAR-10 16:48:06;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
39669;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
59610;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
69548;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
44803;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
24838;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
14840;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
9880;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
40139;29;31-MAR-10 10:58:05;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
90237;29;31-MAR-10 13:46:11;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
92614;29;31-MAR-10 14:29:32;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
13835;29;31-MAR-10 10:16:27;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
69564;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
52316;29;31-MAR-10 16:41:35;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
77718;29;31-MAR-10 12:14:38;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
39815;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
84433;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
12266;29;31-MAR-10 13:26:28;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
18325;29;31-MAR-10 12:05:52;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
93440;29;31-MAR-10 11:18:21;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
56730;29;31-MAR-10 12:30:29;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
39794;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
5537;29;31-MAR-10 14:24:31;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
1;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
5026;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
57455;29;31-MAR-10 13:38:34;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
54843;29;31-MAR-10 13:42:44;;fr;;;Spam;;;;;;;;;;;;;;fr
32711;29;31-MAR-10 16:25:34;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
84;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
79423;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;fr
79423;39;26-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
44843;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
40019;29;31-MAR-10 14:15:59;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
44966;29;31-MAR-10 10:53:12;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
4981;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
89368;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
4906;17;26-MAR-10 16:47:42;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
4906;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
84398;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Unsure;fr
84446;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
84426;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Unsure;fr
88461;29;31-MAR-10 14:21:06;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
24793;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
28234;29;31-MAR-10 11:19:49;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;fr
67834;29;31-MAR-10 10:09:13;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
44872;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
97812;29;31-MAR-10 11:40:30;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
67728;29;31-MAR-10 12:07:52;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14788;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14788;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
88377;29;31-MAR-10 10:58:53;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
149;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
149;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
79420;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
89011;29;31-MAR-10 11:22:17;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
94394;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;2;Sure;fr
54723;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
70404;29;31-MAR-10 16:40:23;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
21854;29;31-MAR-10 13:20:57;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
81083;29;31-MAR-10 14:04:01;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
10773;29;31-MAR-10 14:16:47;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
44857;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
9868;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
18647;29;31-MAR-10 10:31:43;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
64665;17;26-MAR-10 16:49:38;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
64665;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
